Race Name,Race Location,Race Date,Race Format,Race Start Time,Driver ID,Driver Name,Driver Number and Race Name,Driver Team,Driver Country,Position,Race Time,Race Point,Race Grid Position
FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,"Monza,Italy",2020-09-06 00:00:00,conventional,2020-09-06 13:10:00,6,latifi,6 : FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,Williams,,11.0,0 days 00:00:32.876000,0.0,20.0
FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,"Monza,Italy",2020-09-06 00:00:00,conventional,2020-09-06 13:10:00,8,grosjean,8 : FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,Haas F1 Team,,12.0,0 days 00:00:35.164000,0.0,16.0
FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,"Monza,Italy",2020-09-06 00:00:00,conventional,2020-09-06 13:10:00,7,raikkonen,7 : FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,Alfa Romeo Racing,,13.0,0 days 00:00:36.312000,0.0,14.0
FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,"Monza,Italy",2020-09-06 00:00:00,conventional,2020-09-06 13:10:00,63,russell,63 : FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,Williams,,14.0,0 days 00:00:36.593000,0.0,19.0
FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,"Monza,Italy",2020-09-06 00:00:00,conventional,2020-09-06 13:10:00,23,albon,23 : FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,Red Bull Racing,,15.0,0 days 00:00:37.533000,0.0,9.0
FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,"Monza,Italy",2020-09-06 00:00:00,conventional,2020-09-06 13:10:00,99,giovinazzi,99 : FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,Alfa Romeo Racing,,16.0,0 days 00:00:55.199000,0.0,18.0
FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,"Monza,Italy",2020-09-06 00:00:00,conventional,2020-09-06 13:10:00,33,max_verstappen,33 : FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,Red Bull Racing,,17.0,NaT,0.0,5.0
FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,"Monza,Italy",2020-09-06 00:00:00,conventional,2020-09-06 13:10:00,16,leclerc,16 : FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,Ferrari,,18.0,NaT,0.0,13.0
FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,"Monza,Italy",2020-09-06 00:00:00,conventional,2020-09-06 13:10:00,20,kevin_magnussen,20 : FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,Haas F1 Team,,19.0,NaT,0.0,15.0
FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,"Monza,Italy",2020-09-06 00:00:00,conventional,2020-09-06 13:10:00,5,vettel,5 : FORMULA 1 GRAN PREMIO HEINEKEN D’ITALIA 2020,Ferrari,,20.0,NaT,0.0,17.0
FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,"Mugello,Italy",2020-09-13 00:00:00,conventional,2020-09-13 13:10:00,44,hamilton,44 : FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,Mercedes,,1.0,0 days 02:19:35.060000,26.0,1.0
FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,"Mugello,Italy",2020-09-13 00:00:00,conventional,2020-09-13 13:10:00,77,bottas,77 : FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,Mercedes,,2.0,0 days 00:00:04.880000,18.0,2.0
FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,"Mugello,Italy",2020-09-13 00:00:00,conventional,2020-09-13 13:10:00,23,albon,23 : FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,Red Bull Racing,,3.0,0 days 00:00:08.064000,15.0,4.0
FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,"Mugello,Italy",2020-09-13 00:00:00,conventional,2020-09-13 13:10:00,3,ricciardo,3 : FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,Renault,,4.0,0 days 00:00:10.417000,12.0,8.0
FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,"Mugello,Italy",2020-09-13 00:00:00,conventional,2020-09-13 13:10:00,11,perez,11 : FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,Racing Point,,5.0,0 days 00:00:15.650000,10.0,7.0
FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,"Mugello,Italy",2020-09-13 00:00:00,conventional,2020-09-13 13:10:00,4,norris,4 : FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,McLaren,,6.0,0 days 00:00:18.883000,8.0,11.0
FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,"Mugello,Italy",2020-09-13 00:00:00,conventional,2020-09-13 13:10:00,26,kvyat,26 : FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,AlphaTauri,,7.0,0 days 00:00:21.756000,6.0,12.0
FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,"Mugello,Italy",2020-09-13 00:00:00,conventional,2020-09-13 13:10:00,16,leclerc,16 : FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,Ferrari,,8.0,0 days 00:00:28.345000,4.0,5.0
FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,"Mugello,Italy",2020-09-13 00:00:00,conventional,2020-09-13 13:10:00,7,raikkonen,7 : FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,Alfa Romeo Racing,,9.0,0 days 00:00:29.770000,2.0,13.0
FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,"Mugello,Italy",2020-09-13 00:00:00,conventional,2020-09-13 13:10:00,5,vettel,5 : FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,Ferrari,,10.0,0 days 00:00:29.983000,1.0,14.0
FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,"Mugello,Italy",2020-09-13 00:00:00,conventional,2020-09-13 13:10:00,63,russell,63 : FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,Williams,,11.0,0 days 00:00:32.404000,0.0,18.0
FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,"Mugello,Italy",2020-09-13 00:00:00,conventional,2020-09-13 13:10:00,8,grosjean,8 : FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,Haas F1 Team,,12.0,0 days 00:00:42.036000,0.0,15.0
FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,"Mugello,Italy",2020-09-13 00:00:00,conventional,2020-09-13 13:10:00,18,stroll,18 : FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,Racing Point,,13.0,NaT,0.0,6.0
FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,"Mugello,Italy",2020-09-13 00:00:00,conventional,2020-09-13 13:10:00,31,ocon,31 : FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,Renault,,14.0,NaT,0.0,10.0
FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,"Mugello,Italy",2020-09-13 00:00:00,conventional,2020-09-13 13:10:00,6,latifi,6 : FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,Williams,,15.0,NaT,0.0,19.0
FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,"Mugello,Italy",2020-09-13 00:00:00,conventional,2020-09-13 13:10:00,20,kevin_magnussen,20 : FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,Haas F1 Team,,16.0,NaT,0.0,20.0
FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,"Mugello,Italy",2020-09-13 00:00:00,conventional,2020-09-13 13:10:00,99,giovinazzi,99 : FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,Alfa Romeo Racing,,17.0,NaT,0.0,17.0
FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,"Mugello,Italy",2020-09-13 00:00:00,conventional,2020-09-13 13:10:00,55,sainz,55 : FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,McLaren,,18.0,NaT,0.0,9.0
FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,"Mugello,Italy",2020-09-13 00:00:00,conventional,2020-09-13 13:10:00,33,max_verstappen,33 : FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,Red Bull Racing,,19.0,NaT,0.0,3.0
FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,"Mugello,Italy",2020-09-13 00:00:00,conventional,2020-09-13 13:10:00,10,gasly,10 : FORMULA 1 PIRELLI GRAN PREMIO DELLA TOSCANA FERRARI 1000 2020,AlphaTauri,,20.0,NaT,0.0,16.0
FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,"Sochi,Russia",2020-09-27 00:00:00,conventional,2020-09-27 11:10:00,77,bottas,77 : FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,Mercedes,,1.0,0 days 01:34:00.364000,26.0,3.0
FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,"Sochi,Russia",2020-09-27 00:00:00,conventional,2020-09-27 11:10:00,33,max_verstappen,33 : FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,Red Bull Racing,,2.0,0 days 00:00:07.729000,18.0,2.0
FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,"Sochi,Russia",2020-09-27 00:00:00,conventional,2020-09-27 11:10:00,44,hamilton,44 : FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,Mercedes,,3.0,0 days 00:00:22.729000,15.0,1.0
FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,"Sochi,Russia",2020-09-27 00:00:00,conventional,2020-09-27 11:10:00,11,perez,11 : FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,Racing Point,,4.0,0 days 00:00:30.558000,12.0,4.0
FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,"Sochi,Russia",2020-09-27 00:00:00,conventional,2020-09-27 11:10:00,3,ricciardo,3 : FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,Renault,,5.0,0 days 00:00:52.065000,10.0,5.0
FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,"Sochi,Russia",2020-09-27 00:00:00,conventional,2020-09-27 11:10:00,16,leclerc,16 : FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,Ferrari,,6.0,0 days 00:01:02.186000,8.0,10.0
FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,"Sochi,Russia",2020-09-27 00:00:00,conventional,2020-09-27 11:10:00,31,ocon,31 : FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,Renault,,7.0,0 days 00:01:08.006000,6.0,7.0
FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,"Sochi,Russia",2020-09-27 00:00:00,conventional,2020-09-27 11:10:00,26,kvyat,26 : FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,AlphaTauri,,8.0,0 days 00:01:08.740000,4.0,11.0
FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,"Sochi,Russia",2020-09-27 00:00:00,conventional,2020-09-27 11:10:00,10,gasly,10 : FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,AlphaTauri,,9.0,0 days 00:01:29.766000,2.0,9.0
FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,"Sochi,Russia",2020-09-27 00:00:00,conventional,2020-09-27 11:10:00,23,albon,23 : FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,Red Bull Racing,,10.0,0 days 00:01:37.860000,1.0,15.0
FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,"Sochi,Russia",2020-09-27 00:00:00,conventional,2020-09-27 11:10:00,99,giovinazzi,99 : FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,Alfa Romeo Racing,,11.0,NaT,0.0,17.0
FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,"Sochi,Russia",2020-09-27 00:00:00,conventional,2020-09-27 11:10:00,20,kevin_magnussen,20 : FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,Haas F1 Team,,12.0,NaT,0.0,18.0
FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,"Sochi,Russia",2020-09-27 00:00:00,conventional,2020-09-27 11:10:00,5,vettel,5 : FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,Ferrari,,13.0,NaT,0.0,14.0
FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,"Sochi,Russia",2020-09-27 00:00:00,conventional,2020-09-27 11:10:00,7,raikkonen,7 : FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,Alfa Romeo Racing,,14.0,NaT,0.0,19.0
FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,"Sochi,Russia",2020-09-27 00:00:00,conventional,2020-09-27 11:10:00,4,norris,4 : FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,McLaren,,15.0,NaT,0.0,8.0
FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,"Sochi,Russia",2020-09-27 00:00:00,conventional,2020-09-27 11:10:00,6,latifi,6 : FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,Williams,,16.0,NaT,0.0,20.0
FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,"Sochi,Russia",2020-09-27 00:00:00,conventional,2020-09-27 11:10:00,8,grosjean,8 : FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,Haas F1 Team,,17.0,NaT,0.0,16.0
FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,"Sochi,Russia",2020-09-27 00:00:00,conventional,2020-09-27 11:10:00,63,russell,63 : FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,Williams,,18.0,NaT,0.0,13.0
FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,"Sochi,Russia",2020-09-27 00:00:00,conventional,2020-09-27 11:10:00,55,sainz,55 : FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,McLaren,,19.0,NaT,0.0,6.0
FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,"Sochi,Russia",2020-09-27 00:00:00,conventional,2020-09-27 11:10:00,18,stroll,18 : FORMULA 1 VTB RUSSIAN GRAND PRIX 2020,Racing Point,,20.0,NaT,0.0,12.0
FORMULA 1 ARAMCO GROSSER PREIS DER EIFEL 2020,"Nürburgring,Germany",2020-10-11 00:00:00,conventional,2020-10-11 12:10:00,44,hamilton,44 : FORMULA 1 ARAMCO GROSSER PREIS DER EIFEL 2020,Mercedes,,1.0,0 days 01:35:49.641000,25.0,2.0
